posi1,nega1,posi2,nega2,neu2,label
0.0,0.9746298789978027,0.0,0.0,0.9746038317680359,0
0.9882293939590454,0.0,0.0,0.9847277402877808,0.0,0
0.0,0.9908552169799805,0.0,0.0,0.9745673537254333,1
0.0,0.9916708469390869,0.0,0.0,0.9454247355461121,1
0.0,0.9954636693000793,0.0,0.0,0.9395796060562134,1
0.0,0.9984163045883179,0.0,0.0,0.9684295058250427,1
0.9965290427207947,0.0,0.7737816572189331,0.0,0.0,0
0.0,0.9937014579772949,0.0,0.8752285838127136,0.0,0
0.0,0.830335259437561,0.0,0.9649462699890137,0.0,0
0.0,0.9961508512496948,0.0,0.0,0.7332744002342224,0
0.0,0.9952604174613953,0.0,0.0,0.5668628811836243,0
0.0,0.9920513033866882,0.0,0.0,0.6704047322273254,1
0.0,0.9901283383369446,0.0,0.0,0.6499718427658081,1
0.0,0.9953745007514954,0.0,0.0,0.8797395825386047,0
0.9805470108985901,0.0,0.6010728478431702,0.0,0.0,0
0.0,0.9502371549606323,0.0,0.0,0.9732577800750732,1
0.0,0.9976141452789307,0.541881263256073,0.0,0.0,0
0.0,0.9962207674980164,0.0,0.0,0.5549492239952087,1
0.0,0.9953007698059082,0.0,0.6707797646522522,0.0,1
0.6022024750709534,0.0,0.9923152923583984,0.0,0.0,0
0.0,0.9863336682319641,0.0,0.0,0.5721822381019592,0
0.0,0.9989461302757263,0.0,0.973952054977417,0.0,1
0.0,0.9901198148727417,0.0,0.0,0.8489552736282349,0
0.0,0.9872443079948425,0.0,0.0,0.9604429602622986,0
0.0,0.9978682994842529,0.0,0.8271888494491577,0.0,0
0.0,0.9983652234077454,0.0,0.0,0.92121422290802,0
0.0,0.9973477125167847,0.0,0.979409396648407,0.0,0
0.0,0.9859082102775574,0.0,0.9198457598686218,0.0,0
0.0,0.9760919213294983,0.0,0.7646880745887756,0.0,1
0.0,0.999182403087616,0.0,0.8236651420593262,0.0,1
0.0,0.9997468590736389,0.0,0.9580972194671631,0.0,1
0.0,0.8604862689971924,0.0,0.8968426585197449,0.0,0
0.0,0.9943684935569763,0.0,0.9201413989067078,0.0,1
0.0,0.9935662150382996,0.0,0.0,0.9630883932113647,0
0.0,0.9965141415596008,0.0,0.9706792235374451,0.0,0
0.0,0.9723943471908569,0.0,0.9278057217597961,0.0,1
0.0,0.9928705096244812,0.0,0.0,0.5910477042198181,1
0.0,0.9993094205856323,0.0,0.0,0.5140702128410339,0
0.0,0.9938596487045288,0.0,0.8822551369667053,0.0,0
0.0,0.9992223978042603,0.0,0.9187780618667603,0.0,1
0.9972293972969055,0.0,0.9000211954116821,0.0,0.0,0
0.0,0.9963098168373108,0.0,0.0,0.6262061595916748,0
0.0,0.9826634526252747,0.0,0.8247938752174377,0.0,1
0.0,0.9931924939155579,0.0,0.8627569079399109,0.0,1
0.9925335645675659,0.0,0.5623740553855896,0.0,0.0,1
0.0,0.9820622801780701,0.0,0.5452326536178589,0.0,0
0.0,0.9989476799964905,0.0,0.9705151319503784,0.0,0
0.0,0.9903698563575745,0.0,0.5745614171028137,0.0,1
0.0,0.9926764965057373,0.0,0.8325212597846985,0.0,0
0.0,0.9995788931846619,0.0,0.980749249458313,0.0,0
0.0,0.9987824559211731,0.0,0.0,0.7525893449783325,1
0.9687336683273315,0.0,0.0,0.0,0.7936407923698425,0
0.0,0.9198132753372192,0.9703109860420227,0.0,0.0,0
0.9978622794151306,0.0,0.0,0.0,0.8288899064064026,1
0.0,0.9978542923927307,0.0,0.0,0.9745195508003235,0
0.0,0.9936177730560303,0.0,0.9544498324394226,0.0,1
0.0,0.995949387550354,0.0,0.8827770948410034,0.0,0
0.0,0.990073561668396,0.0,0.7832587361335754,0.0,0
0.0,0.9886766672134399,0.0,0.0,0.8292421698570251,1
0.0,0.7803112268447876,0.9901273250579834,0.0,0.0,0
0.0,0.9994578957557678,0.0,0.0,0.7926216125488281,1
0.9964377880096436,0.0,0.946438729763031,0.0,0.0,0
0.0,0.9883737564086914,0.0,0.0,0.9805199503898621,1
0.0,0.9944381713867188,0.0,0.0,0.9783859848976135,1
0.0,0.8404719829559326,0.0,0.9746760725975037,0.0,0
0.9983251690864563,0.0,0.9596342444419861,0.0,0.0,0
0.0,0.9311316609382629,0.0,0.9205821752548218,0.0,1
0.0,0.9966192245483398,0.0,0.610131561756134,0.0,1
0.0,0.9989567995071411,0.0,0.9828736186027527,0.0,0
0.9238072633743286,0.0,0.0,0.0,0.7376630306243896,0
0.0,0.9885518550872803,0.0,0.0,0.9509124159812927,0
0.811012864112854,0.0,0.0,0.0,0.8474381566047668,0
0.0,0.9977076053619385,0.0,0.7732831835746765,0.0,1
0.0,0.9718252420425415,0.0,0.7617307901382446,0.0,0
0.0,0.9616737365722656,0.9877580404281616,0.0,0.0,0
0.0,0.9986948370933533,0.0,0.9500340819358826,0.0,1
0.0,0.9904918074607849,0.0,0.9113050103187561,0.0,1
0.0,0.9482736587524414,0.0,0.0,0.8923167586326599,0
0.0,0.9833076000213623,0.0,0.0,0.6260407567024231,0
0.0,0.9887352585792542,0.0,0.8699838519096375,0.0,0
0.0,0.943520724773407,0.0,0.6465063095092773,0.0,0
0.0,0.9994906187057495,0.0,0.839509904384613,0.0,0
0.0,0.8223285675048828,0.0,0.0,0.5045057535171509,1
0.0,0.9765236973762512,0.0,0.0,0.6799622178077698,0
0.997132420539856,0.0,0.8899441957473755,0.0,0.0,0
0.0,0.6690305471420288,0.0,0.0,0.9191603064537048,0
0.0,0.9992040991783142,0.0,0.97493976354599,0.0,0
0.0,0.9985684156417847,0.0,0.0,0.8385188579559326,1
0.0,0.989938497543335,0.0,0.0,0.6469091773033142,0
0.0,0.9982584118843079,0.0,0.9743826985359192,0.0,1
0.0,0.9778743386268616,0.0,0.0,0.6409366726875305,1
0.9991292357444763,0.0,0.9753544330596924,0.0,0.0,0
0.0,0.9826371073722839,0.8587775826454163,0.0,0.0,0
0.9939269423484802,0.0,0.0,0.8973291516304016,0.0,0
0.0,0.9523508548736572,0.0,0.0,0.9713451862335205,1
0.0,0.9869171380996704,0.0,0.0,0.9705770611763,1
0.0,0.9955118298530579,0.0,0.9125974774360657,0.0,1
0.0,0.9988574981689453,0.0,0.729078471660614,0.0,0
0.0,0.9754069447517395,0.0,0.0,0.978297233581543,1
0.0,0.9990143775939941,0.0,0.5186000466346741,0.0,1
0.0,0.9991866946220398,0.0,0.9323456287384033,0.0,0
0.0,0.9990798234939575,0.0,0.9570593237876892,0.0,1
0.0,0.9963558912277222,0.0,0.0,0.6589941382408142,0
0.0,0.9991913437843323,0.0,0.9635788202285767,0.0,0
0.0,0.9975624084472656,0.0,0.7544728517532349,0.0,1
0.0,0.9951238036155701,0.0,0.0,0.9805918335914612,0
0.0,0.9905751943588257,0.0,0.0,0.9301508069038391,0
0.9919466376304626,0.0,0.0,0.0,0.943647027015686,1
0.0,0.9984351992607117,0.0,0.9144333004951477,0.0,1
0.8305418491363525,0.0,0.0,0.0,0.5040351152420044,0
0.0,0.9927681684494019,0.0,0.0,0.755765438079834,1
0.0,0.9985703229904175,0.0,0.0,0.953615665435791,0
0.0,0.9865763187408447,0.0,0.0,0.7627151608467102,1
0.0,0.9968704581260681,0.0,0.0,0.8474315404891968,1
0.0,0.9937273263931274,0.0,0.7037442326545715,0.0,1
0.0,0.9971452355384827,0.0,0.0,0.9549791812896729,1
0.0,0.9977534413337708,0.0,0.0,0.9390264749526978,1
0.0,0.9899699091911316,0.8691552877426147,0.0,0.0,0
0.9572216272354126,0.0,0.0,0.0,0.9308170676231384,1
0.5350037813186646,0.0,0.0,0.0,0.5794576406478882,0
0.0,0.9941270351409912,0.0,0.937247633934021,0.0,1
0.0,0.9997604489326477,0.0,0.9850000143051147,0.0,0
0.0,0.9700080156326294,0.0,0.0,0.943315863609314,0
0.0,0.5039511919021606,0.0,0.0,0.5540950298309326,0
0.0,0.7164526581764221,0.0,0.9625453948974609,0.0,1
0.0,0.9974421262741089,0.0,0.9224741458892822,0.0,0
0.0,0.9977426528930664,0.0,0.9835578799247742,0.0,0
0.0,0.9939579963684082,0.0,0.0,0.9258747100830078,1
0.0,0.9976092576980591,0.0,0.0,0.5814540982246399,1
0.98602294921875,0.0,0.0,0.0,0.5889047384262085,0
0.0,0.9940083026885986,0.0,0.8772184252738953,0.0,1
0.0,0.993033766746521,0.0,0.6937433481216431,0.0,1
0.9868588447570801,0.0,0.0,0.5500888228416443,0.0,0
0.0,0.9995067119598389,0.0,0.9804219603538513,0.0,1
0.0,0.999737560749054,0.0,0.8845905065536499,0.0,1
0.0,0.9732070565223694,0.0,0.9819616675376892,0.0,0
0.0,0.5841348767280579,0.9908764958381653,0.0,0.0,0
0.9981688261032104,0.0,0.0,0.0,0.7656876444816589,0
0.0,0.9995456337928772,0.0,0.0,0.7660129070281982,0
0.0,0.9932562112808228,0.0,0.5042526125907898,0.0,0
0.0,0.9489173889160156,0.0,0.0,0.8111233115196228,1
0.0,0.9992243051528931,0.0,0.977229118347168,0.0,0
0.0,0.990998387336731,0.0,0.0,0.9730238318443298,1
0.0,0.996924102306366,0.9408422708511353,0.0,0.0,0
0.0,0.9798349738121033,0.0,0.0,0.9703634977340698,0
0.0,0.8867192268371582,0.0,0.956305980682373,0.0,1
0.0,0.9912464022636414,0.0,0.0,0.6490979790687561,0
0.0,0.9939694404602051,0.0,0.0,0.9111510515213013,1
0.0,0.9996305704116821,0.0,0.9832978248596191,0.0,0
0.0,0.9837480187416077,0.7050670981407166,0.0,0.0,0
0.0,0.9955745935440063,0.0,0.9601837396621704,0.0,1
0.0,0.9958637952804565,0.0,0.0,0.7325372099876404,1
0.0,0.9722232818603516,0.0,0.0,0.8186182379722595,1
0.0,0.9985024929046631,0.0,0.8698821067810059,0.0,0
0.0,0.998017430305481,0.0,0.0,0.8519726395606995,0
0.0,0.9964750409126282,0.0,0.0,0.9773945808410645,0
0.0,0.9995412826538086,0.0,0.0,0.8672519326210022,1
0.0,0.9975191354751587,0.0,0.0,0.8993207812309265,0
0.0,0.9042259454727173,0.0,0.9589845538139343,0.0,0
0.7770342826843262,0.0,0.0,0.5870362520217896,0.0,1
0.0,0.9810792207717896,0.0,0.0,0.954011082649231,0
0.0,0.9403303265571594,0.6625518202781677,0.0,0.0,0
0.9607498645782471,0.0,0.0,0.0,0.9646925926208496,0
0.0,0.9980261921882629,0.0,0.0,0.8614595532417297,0
0.0,0.9892619848251343,0.0,0.6605425477027893,0.0,0
0.0,0.5975946187973022,0.0,0.8795415163040161,0.0,0
0.0,0.9964798092842102,0.0,0.0,0.9265683889389038,0
0.0,0.9943945407867432,0.0,0.0,0.9599880576133728,0
0.0,0.9047840237617493,0.0,0.0,0.8813366293907166,0
0.0,0.9783278703689575,0.0,0.0,0.8661002516746521,0
0.0,0.9971336126327515,0.0,0.5129594206809998,0.0,0
0.0,0.9914964437484741,0.5794351696968079,0.0,0.0,0
0.0,0.9937697052955627,0.0,0.0,0.6344892382621765,0
0.0,0.994823694229126,0.0,0.8320240378379822,0.0,0
0.0,0.9837342500686646,0.0,0.0,0.6129798889160156,1
0.0,0.9978556036949158,0.0,0.9081249237060547,0.0,1
0.0,0.9738170504570007,0.0,0.511917233467102,0.0,0
0.5598462224006653,0.0,0.0,0.0,0.833332896232605,0
0.8438341617584229,0.0,0.0,0.0,0.7634682059288025,1
0.0,0.996396005153656,0.0,0.0,0.9562981128692627,0
0.0,0.9991647005081177,0.0,0.8881756067276001,0.0,0
0.0,0.9702060222625732,0.0,0.0,0.6001428961753845,0
0.8934679627418518,0.0,0.67409747838974,0.0,0.0,0
0.0,0.5534083843231201,0.981189489364624,0.0,0.0,0
0.0,0.9994776844978333,0.0,0.9809759855270386,0.0,1
0.0,0.9996389150619507,0.0,0.0,0.5843176245689392,1
0.0,0.9899532198905945,0.0,0.92029869556427,0.0,1
0.0,0.9986881613731384,0.0,0.5880202054977417,0.0,0
0.7078401446342468,0.0,0.0,0.0,0.6895193457603455,0
0.9284015893936157,0.0,0.0,0.9625701308250427,0.0,0
0.0,0.9973914623260498,0.0,0.9838083386421204,0.0,1
0.0,0.9921525120735168,0.0,0.8443722724914551,0.0,0
0.0,0.9891397356987,0.0,0.9819185733795166,0.0,0
0.0,0.7148735523223877,0.984230101108551,0.0,0.0,0
0.0,0.9506875276565552,0.0,0.0,0.976187527179718,0
0.0,0.9995018243789673,0.0,0.8699416518211365,0.0,0
0.0,0.9882500171661377,0.0,0.0,0.9735704064369202,1
0.0,0.999232292175293,0.0,0.7253444790840149,0.0,0
0.0,0.9980254173278809,0.0,0.9017436504364014,0.0,1
0.0,0.9953203797340393,0.0,0.0,0.9456406235694885,0
0.0,0.9938803911209106,0.0,0.0,0.9236218333244324,1
0.0,0.9995651841163635,0.0,0.0,0.8701338171958923,1
0.0,0.9920682907104492,0.0,0.0,0.9765641689300537,0
0.9972594976425171,0.0,0.9745517373085022,0.0,0.0,0
0.0,0.9212306141853333,0.0,0.0,0.9702296257019043,1
0.0,0.9267396330833435,0.0,0.0,0.8428993225097656,1
0.0,0.9841099381446838,0.0,0.0,0.8054282069206238,1
0.0,0.9980851411819458,0.0,0.9702611565589905,0.0,1
0.0,0.6064558625221252,0.0,0.0,0.4997614026069641,0
0.0,0.991631805896759,0.0,0.0,0.9296910762786865,0
0.0,0.9900846481323242,0.0,0.0,0.8963475227355957,1
0.0,0.9996417760848999,0.0,0.8879194855690002,0.0,0
0.0,0.9993064403533936,0.0,0.9815667867660522,0.0,1
0.9734423160552979,0.0,0.0,0.0,0.90411376953125,0
0.0,0.9969063401222229,0.0,0.8428943753242493,0.0,0
0.0,0.9947776794433594,0.0,0.6990804672241211,0.0,1
0.8991886973381042,0.0,0.5120820999145508,0.0,0.0,0
0.0,0.9989878535270691,0.0,0.0,0.5944588780403137,1
0.0,0.9860230684280396,0.0,0.9665740132331848,0.0,1
0.0,0.9990398287773132,0.0,0.0,0.8224214911460876,1
0.0,0.9856271743774414,0.0,0.0,0.8317053914070129,0
0.0,0.9987146854400635,0.0,0.6443015933036804,0.0,1
0.0,0.9563088417053223,0.0,0.0,0.7926504611968994,0
0.0,0.9764608144760132,0.0,0.92782062292099,0.0,1
0.0,0.9916633367538452,0.0,0.0,0.8920394778251648,0
0.0,0.9921338558197021,0.0,0.0,0.953031599521637,1
0.9987956285476685,0.0,0.6543068885803223,0.0,0.0,0
0.0,0.9903340935707092,0.0,0.6081919074058533,0.0,1
0.0,0.9994844198226929,0.0,0.0,0.5451944470405579,0
0.0,0.9994673132896423,0.0,0.982069194316864,0.0,0
0.0,0.9988040924072266,0.0,0.8234525322914124,0.0,0
0.9956454038619995,0.0,0.6818400025367737,0.0,0.0,0
0.0,0.9929702877998352,0.0,0.9851289987564087,0.0,1
0.9216568470001221,0.0,0.0,0.0,0.5902456641197205,0
0.0,0.9610342979431152,0.0,0.9799805283546448,0.0,0
0.0,0.9988755583763123,0.0,0.5224375128746033,0.0,0
0.0,0.9769913554191589,0.0,0.8358338475227356,0.0,0
0.0,0.9954646229743958,0.0,0.0,0.9557705521583557,0
0.0,0.972104549407959,0.0,0.0,0.9636436700820923,1
0.9727323055267334,0.0,0.9337044358253479,0.0,0.0,0
0.0,0.9957183003425598,0.0,0.9623582363128662,0.0,1
0.0,0.9981856942176819,0.0,0.7806797623634338,0.0,0
0.0,0.9960483908653259,0.0,0.0,0.9789485335350037,0
0.9510614275932312,0.0,0.4861986041069031,0.0,0.0,0
0.0,0.9885573387145996,0.0,0.0,0.9552524089813232,1
0.0,0.9875775575637817,0.0,0.7490714192390442,0.0,1
0.0,0.9916828870773315,0.0,0.0,0.9735069274902344,0
0.0,0.9799193143844604,0.0,0.6254045367240906,0.0,1
0.9861201047897339,0.0,0.9875482320785522,0.0,0.0,0
0.0,0.9984949827194214,0.0,0.9388037919998169,0.0,1
0.0,0.9987161159515381,0.0,0.5184556841850281,0.0,1
0.9998175501823425,0.0,0.5274562835693359,0.0,0.0,1
0.0,0.9988968372344971,0.0,0.0,0.6570155620574951,0
0.0,0.9869126081466675,0.0,0.9425027370452881,0.0,0
0.0,0.6848706603050232,0.9818071126937866,0.0,0.0,0
0.0,0.9992842078208923,0.0,0.0,0.6534172296524048,0
0.0,0.9951719641685486,0.0,0.0,0.9407970905303955,0
0.9578065872192383,0.0,0.0,0.9121484756469727,0.0,0
0.0,0.9941330552101135,0.0,0.940677285194397,0.0,1
0.0,0.9964113831520081,0.0,0.0,0.9753800630569458,0
0.0,0.9997232556343079,0.0,0.9838091135025024,0.0,1
0.0,0.9996429681777954,0.0,0.9821127653121948,0.0,0
0.0,0.9913396239280701,0.0,0.0,0.9770033955574036,1
0.0,0.9993657469749451,0.0,0.927438497543335,0.0,0
0.0,0.7297683358192444,0.0,0.9701676368713379,0.0,0
0.0,0.999618411064148,0.0,0.963706910610199,0.0,0
0.0,0.9945865869522095,0.0,0.9770225286483765,0.0,1
0.0,0.9866955280303955,0.0,0.7514805793762207,0.0,0
0.0,0.9993595480918884,0.0,0.9554235339164734,0.0,1
0.0,0.976381242275238,0.0,0.0,0.9727566838264465,0
0.0,0.9808734059333801,0.0,0.0,0.9173184037208557,1
0.9990599751472473,0.0,0.9794262051582336,0.0,0.0,0
0.0,0.9987088441848755,0.0,0.0,0.7267506718635559,0
0.0,0.9794700741767883,0.0,0.0,0.9168787598609924,1
0.9459892511367798,0.0,0.0,0.9166997075080872,0.0,1
0.0,0.9980639815330505,0.0,0.968953549861908,0.0,1
0.0,0.999630331993103,0.0,0.9369341135025024,0.0,0
0.0,0.9988264441490173,0.0,0.0,0.926145076751709,0
0.0,0.99887615442276,0.0,0.9563401341438293,0.0,1
0.9290730357170105,0.0,0.0,0.0,0.9083149433135986,0
0.0,0.9976845979690552,0.0,0.9839301705360413,0.0,0
0.0,0.9868836998939514,0.0,0.0,0.9784768223762512,1
0.9584445953369141,0.0,0.0,0.0,0.9321625232696533,0
0.0,0.9942625164985657,0.0,0.9651641249656677,0.0,1
0.0,0.9995369911193848,0.0,0.9636223316192627,0.0,0
0.0,0.9867829084396362,0.0,0.0,0.8991380333900452,1
0.0,0.998895525932312,0.0,0.981401264667511,0.0,0
0.0,0.9889556765556335,0.0,0.0,0.6903709769248962,1
0.9511099457740784,0.0,0.0,0.0,0.6509611010551453,0
0.0,0.997645914554596,0.0,0.9710635542869568,0.0,1
0.0,0.9996558427810669,0.0,0.0,0.9164706468582153,0
0.0,0.9816972613334656,0.0,0.9798087477684021,0.0,0
0.0,0.9912105798721313,0.0,0.5671694278717041,0.0,1
0.0,0.9806088805198669,0.0,0.8980154991149902,0.0,0
0.0,0.9957666397094727,0.0,0.0,0.9634228944778442,0
0.0,0.9976498484611511,0.0,0.0,0.9053030610084534,1
0.0,0.9981552958488464,0.0,0.9260274767875671,0.0,1
0.0,0.9948142766952515,0.0,0.8356788754463196,0.0,0
0.0,0.9992339611053467,0.0,0.9606359004974365,0.0,1
0.0,0.9830724000930786,0.0,0.0,0.9778141379356384,1
0.0,0.9996460676193237,0.0,0.0,0.9007729887962341,1
0.9939974546432495,0.0,0.0,0.5322114825248718,0.0,0
0.0,0.9894906878471375,0.0,0.0,0.9779642820358276,1
0.0,0.9973483085632324,0.0,0.9515421390533447,0.0,1
0.0,0.9787154197692871,0.0,0.0,0.9011709094047546,1
0.0,0.9925040006637573,0.0,0.0,0.978818416595459,1
0.0,0.9977116584777832,0.0,0.864021897315979,0.0,0
0.0,0.9941598176956177,0.0,0.0,0.9734064936637878,1
0.9884030222892761,0.0,0.0,0.49587053060531616,0.0,1
0.0,0.9859582781791687,0.0,0.580223798751831,0.0,1
0.0,0.988807201385498,0.0,0.0,0.7702302932739258,1
0.0,0.9949341416358948,0.0,0.0,0.9175248742103577,0
0.0,0.9986618757247925,0.0,0.0,0.9650141000747681,1
0.0,0.9995455145835876,0.0,0.9845206141471863,0.0,0
0.0,0.9900276064872742,0.0,0.0,0.9409334659576416,0
0.0,0.9995587468147278,0.0,0.9649479389190674,0.0,0
0.9892336130142212,0.0,0.8419027924537659,0.0,0.0,0
0.0,0.9991257786750793,0.0,0.6191052198410034,0.0,0
0.0,0.9994316697120667,0.0,0.0,0.8298057913780212,0
0.0,0.9994640946388245,0.0,0.0,0.6347549557685852,0
0.9993404746055603,0.0,0.9089967012405396,0.0,0.0,0
0.0,0.983269453048706,0.0,0.0,0.5083999633789062,1
0.0,0.9792540073394775,0.0,0.682772696018219,0.0,1
0.0,0.9859490990638733,0.0,0.0,0.9326551556587219,0
0.0,0.9976108074188232,0.0,0.9843924045562744,0.0,1
0.0,0.9831337332725525,0.0,0.0,0.7060043811798096,0
0.0,0.9997150301933289,0.0,0.7788829803466797,0.0,0
0.0,0.9995168447494507,0.0,0.9831070899963379,0.0,0
0.0,0.9916948676109314,0.0,0.9753457307815552,0.0,1
0.0,0.9957863688468933,0.0,0.8654749393463135,0.0,1
0.0,0.9958642721176147,0.0,0.0,0.6716820597648621,0
0.0,0.9807297587394714,0.0,0.0,0.7391524314880371,0
0.0,0.9977492690086365,0.0,0.0,0.9159963130950928,0
0.0,0.9994426369667053,0.0,0.0,0.546464204788208,0
0.0,0.9996756315231323,0.0,0.0,0.9233020544052124,0
0.0,0.9866436123847961,0.0,0.0,0.962498664855957,1
0.9927482008934021,0.0,0.9886665344238281,0.0,0.0,0
0.0,0.997515082359314,0.0,0.8336474299430847,0.0,1
0.0,0.9908355474472046,0.0,0.0,0.7527146339416504,0
0.0,0.9963966012001038,0.0,0.9053773283958435,0.0,1
0.0,0.9995644688606262,0.0,0.9828774929046631,0.0,0
0.0,0.8989762663841248,0.0,0.0,0.9427860975265503,0
0.0,0.9917722344398499,0.0,0.0,0.9677239060401917,0
0.0,0.9973493814468384,0.0,0.9579518437385559,0.0,0
0.0,0.9382210373878479,0.0,0.0,0.8128107190132141,1
0.0,0.956122100353241,0.0,0.0,0.84039705991745,0
0.0,0.9968597888946533,0.0,0.0,0.9117445945739746,1
0.0,0.9963907599449158,0.0,0.6545724868774414,0.0,0
0.0,0.998416543006897,0.0,0.9228954911231995,0.0,1
0.0,0.9987505674362183,0.0,0.9456748962402344,0.0,1
0.0,0.9955848455429077,0.0,0.0,0.9813401103019714,1
0.0,0.9922559261322021,0.0,0.0,0.9592491388320923,0
0.9978702068328857,0.0,0.0,0.0,0.6681889295578003,0
0.9899328947067261,0.0,0.7733095288276672,0.0,0.0,0
0.0,0.991422712802887,0.0,0.0,0.9677494168281555,1
0.0,0.9991476535797119,0.0,0.9137186408042908,0.0,0
0.0,0.9927133917808533,0.0,0.8331887125968933,0.0,0
0.0,0.995628833770752,0.0,0.9527259469032288,0.0,1
0.0,0.994155764579773,0.0,0.0,0.58333820104599,1
0.0,0.7403998374938965,0.0,0.9814608693122864,0.0,0
0.0,0.9794761538505554,0.0,0.0,0.9618532657623291,0
0.0,0.9727924466133118,0.0,0.0,0.7814842462539673,0
0.0,0.9777300357818604,0.5562465786933899,0.0,0.0,1
0.0,0.996059775352478,0.0,0.0,0.9509797692298889,0
0.9875879883766174,0.0,0.0,0.9666233658790588,0.0,0
0.9971612691879272,0.0,0.0,0.0,0.7465011477470398,0
0.0,0.9996253252029419,0.0,0.6456505060195923,0.0,0
0.0,0.780992329120636,0.0,0.9844797253608704,0.0,1
0.0,0.9992276430130005,0.0,0.957368016242981,0.0,0
0.0,0.9997754693031311,0.0,0.9727087020874023,0.0,1
0.0,0.966331422328949,0.0,0.0,0.7341463565826416,0
0.9675793051719666,0.0,0.0,0.0,0.8534442782402039,1
0.6059377193450928,0.0,0.0,0.0,0.9634944796562195,0
0.0,0.9948782920837402,0.0,0.9845544695854187,0.0,1
0.0,0.9939818978309631,0.0,0.712666928768158,0.0,1
0.0,0.9634522199630737,0.8708754181861877,0.0,0.0,1
0.0,0.9903349876403809,0.0,0.8773115873336792,0.0,0
0.0,0.9994276165962219,0.0,0.8749679327011108,0.0,1
0.0,0.9979360103607178,0.0,0.0,0.5753932595252991,0
0.0,0.9894858598709106,0.0,0.0,0.823029637336731,1
0.0,0.9958795309066772,0.0,0.9759578108787537,0.0,0
0.0,0.9534515738487244,0.0,0.0,0.6745771169662476,0
0.0,0.999538779258728,0.0,0.8070788383483887,0.0,0
